customer_id,name,age,occupation,dependents,monthly_income,monthly_expense,monthly_savings,savings_rate,existing_investment_value,equity_pct_current,debt_pct_current,sip_active,sip_amount,sip_missed_last_6m,txn_volatility,credit_card_utilization_pct,goal_horizon_years,risk_label
SAARTHI100163,Pooja Iyer,37,salaried,0,63700.0,33000.0,30700.0,0.4819,1174800.0,56.5,28.7,0,0.0,0,0.4,22.3,11.0,aggressive
SAARTHI100164,Nikhil Chatterjee,38,business_owner,2,70200.0,26600.0,43600.0,0.6211,674600.0,15.6,83.0,0,0.0,0,0.264,35.0,11.1,aggressive
SAARTHI100165,Ritu Iyer,53,salaried,3,57900.0,24600.0,33300.0,0.5751,445100.0,40.8,50.3,1,12800.0,0,0.502,23.6,17.0,aggressive
SAARTHI100166,Rohit Reddy,34,business_owner,2,87200.0,54300.0,32900.0,0.3773,4256600.0,58.6,38.9,1,10400.0,0,0.282,59.5,1.2,conservative
SAARTHI100167,Meera Verma,28,salaried,1,20300.0,12800.0,7500.0,0.3695,360000.0,58.6,33.7,0,0.0,0,0.29,43.1,16.1,aggressive
SAARTHI100168,Meera Sharma,35,salaried,2,58600.0,25000.0,33600.0,0.5734,1521400.0,33.6,58.6,1,10700.0,0,0.186,59.6,12.0,aggressive
SAARTHI100169,Priya Patel,22,salaried,3,83200.0,49400.0,33800.0,0.4062,1563000.0,24.6,68.6,0,0.0,0,0.169,50.2,6.2,moderate
SAARTHI100170,Divya Patel,26,salaried,2,80300.0,40500.0,39800.0,0.4956,2799900.0,49.3,41.1,1,18900.0,2,0.189,2.3,14.6,aggressive
SAARTHI100171,Sanjay Gupta,25,salaried,4,50500.0,30600.0,19900.0,0.3941,232600.0,18.8,66.6,1,8200.0,2,0.402,41.3,6.3,conservative
SAARTHI100172,Rohit Bhatt,52,salaried,1,62000.0,32400.0,29600.0,0.4774,1216200.0,70.7,17.2,1,13100.0,0,0.365,11.7,1.0,moderate
SAARTHI100173,Karan Menon,50,salaried,3,55300.0,25900.0,29400.0,0.5316,432000.0,48.1,37.5,1,6300.0,0,0.211,52.0,1.0,conservative
SAARTHI100174,Ritu Reddy,49,salaried,4,59300.0,31400.0,27900.0,0.4705,1267300.0,31.1,66.1,1,12900.0,1,0.308,57.8,1.3,conservative
SAARTHI100175,Ananya Kulkarni,40,salaried,1,67500.0,31600.0,35900.0,0.5319,2223400.0,23.9,61.2,1,21100.0,1,0.363,58.9,7.1,moderate
SAARTHI100176,Sanjay Das,49,salaried,1,52200.0,25200.0,27000.0,0.5172,451100.0,32.3,63.1,1,10700.0,0,0.109,42.0,11.4,moderate
SAARTHI100177,Suresh Singh,28,self_employed,0,64900.0,22600.0,42300.0,0.6518,9200700.0,13.8,85.7,1,22000.0,0,0.432,6.1,14.6,aggressive
SAARTHI100178,Ananya Joshi,57,salaried,1,136300.0,77200.0,59100.0,0.4336,330900.0,54.9,38.6,1,24800.0,0,0.4,50.9,8.9,conservative
SAARTHI100179,Neha Nair,41,business_owner,0,70200.0,29000.0,41200.0,0.5869,1771500.0,28.9,67.4,0,0.0,0,0.355,52.2,2.5,moderate
SAARTHI100180,Vikram Joshi,58,self_employed,3,57000.0,31200.0,25800.0,0.4526,824100.0,53.0,35.6,0,0.0,0,0.41,41.9,6.9,conservative
SAARTHI100181,Ananya Sharma,27,business_owner,0,33000.0,15700.0,17300.0,0.5242,243000.0,55.8,42.9,0,0.0,0,0.108,46.4,9.7,aggressive
SAARTHI100182,Suresh Gupta,41,self_employed,3,77700.0,44600.0,33100.0,0.426,1079300.0,64.3,27.5,0,0.0,0,0.286,4.9,19.6,aggressive
SAARTHI100183,Manish Das,49,salaried,2,63400.0,39000.0,24400.0,0.3849,944600.0,50.0,45.7,0,0.0,0,0.426,48.8,13.1,moderate
SAARTHI100184,Deepak Kulkarni,41,salaried,4,76700.0,41900.0,34800.0,0.4537,1558700.0,67.5,29.4,0,0.0,0,0.301,43.5,1.0,conservative
SAARTHI100185,Meera Chatterjee,39,salaried,1,46900.0,17300.0,29600.0,0.6311,1454400.0,72.7,14.2,1,12300.0,1,0.342,15.7,8.5,aggressive
SAARTHI100186,Priya Bhatt,28,self_employed,1,66900.0,31300.0,35600.0,0.5321,9118700.0,50.2,42.1,0,0.0,0,0.421,56.0,14.6,aggressive
SAARTHI100187,Deepak Reddy,36,salaried,1,50000.0,25000.0,25000.0,0.5,1472800.0,51.4,43.7,0,0.0,0,0.358,34.1,10.5,aggressive
SAARTHI100188,Aditya Bhatt,31,salaried,2,37000.0,15800.0,21200.0,0.573,1486900.0,33.9,54.9,0,0.0,0,0.261,48.6,1.0,moderate
SAARTHI100189,Kavya Verma,33,business_owner,1,54300.0,20100.0,34200.0,0.6298,308100.0,25.2,62.0,0,0.0,0,0.327,53.1,15.3,aggressive
SAARTHI100190,Shreya Gupta,48,salaried,0,46800.0,21800.0,25000.0,0.5342,1374100.0,70.6,22.8,1,6700.0,0,0.139,51.5,13.2,moderate
SAARTHI100191,Priya Singh,46,salaried,4,119800.0,67300.0,52500.0,0.4382,914700.0,57.1,40.2,1,26400.0,0,0.348,16.7,7.7,moderate
SAARTHI100192,Meera Gupta,45,self_employed,3,62100.0,28200.0,33900.0,0.5459,1019300.0,58.7,26.4,1,10500.0,0,0.356,35.6,4.4,moderate
SAARTHI100193,Anjali Sharma,36,salaried,0,66200.0,35500.0,30700.0,0.4637,364400.0,33.2,61.4,1,11300.0,0,0.314,92.6,17.1,moderate
SAARTHI100194,Deepak Rao,59,salaried,3,64800.0,34200.0,30600.0,0.4722,1622200.0,77.5,19.4,1,10600.0,0,0.404,76.3,1.0,conservative
SAARTHI100195,Arjun Patel,25,self_employed,1,29100.0,17400.0,11700.0,0.4021,1311600.0,40.4,58.1,1,4100.0,0,0.335,65.3,1.1,moderate
SAARTHI100196,Ananya Bhatt,35,salaried,0,47800.0,21600.0,26200.0,0.5481,257000.0,29.0,69.1,0,0.0,0,0.301,50.1,6.6,aggressive
SAARTHI100197,Sanjay Desai,26,salaried,2,69500.0,39400.0,30100.0,0.4331,4089200.0,33.5,52.4,0,0.0,0,0.47,24.6,11.6,aggressive
SAARTHI100198,Ananya Bhatt,35,salaried,3,43500.0,24600.0,18900.0,0.4345,498000.0,76.4,9.4,1,7800.0,1,0.219,42.7,1.0,conservative
SAARTHI100199,Neha Das,59,self_employed,0,63400.0,17800.0,45600.0,0.7192,812200.0,22.8,69.6,1,16400.0,0,0.387,31.3,7.7,aggressive
SAARTHI100200,Nikhil Reddy,36,salaried,1,55600.0,21800.0,33800.0,0.6079,620300.0,30.0,59.6,1,10700.0,1,0.397,41.0,8.4,aggressive
SAARTHI100201,Aditya Desai,57,business_owner,4,102200.0,63200.0,39000.0,0.3816,2796600.0,100.0,0.0,0,0.0,0,0.389,15.5,10.7,moderate
SAARTHI100202,Neha Nair,41,business_owner,1,126400.0,66700.0,59700.0,0.4723,972600.0,63.8,27.8,1,22700.0,0,0.263,66.6,8.7,moderate
SAARTHI100203,Divya Patel,49,salaried,0,71400.0,20600.0,50800.0,0.7115,1987900.0,30.3,59.7,1,25900.0,0,0.294,0.0,9.4,aggressive
SAARTHI100204,Rahul Rao,39,salaried,2,68900.0,36900.0,32000.0,0.4644,1683400.0,23.4,62.1,1,14200.0,2,0.228,64.6,5.6,conservative
SAARTHI100205,Karan Rao,32,salaried,3,64500.0,31200.0,33300.0,0.5163,572200.0,11.5,85.9,1,12100.0,0,0.242,64.0,15.7,moderate
SAARTHI100206,Shreya Verma,51,self_employed,4,52500.0,34200.0,18300.0,0.3486,1757200.0,46.9,51.0,0,0.0,0,0.33,99.2,12.6,conservative
SAARTHI100207,Isha Gupta,59,salaried,3,59300.0,34600.0,24700.0,0.4165,1926700.0,59.6,29.1,1,5100.0,1,0.228,41.2,12.9,conservative
SAARTHI100208,Ananya Sharma,32,salaried,0,33600.0,17400.0,16200.0,0.4821,688400.0,75.4,14.1,0,0.0,0,0.277,33.9,6.3,aggressive
SAARTHI100209,Rahul Verma,52,salaried,4,49000.0,35600.0,13400.0,0.2735,2269400.0,7.1,90.1,0,0.0,0,0.23,52.2,5.5,conservative
SAARTHI100210,Ritu Nair,32,business_owner,3,83000.0,52000.0,31000.0,0.3735,1578000.0,18.5,77.0,1,7700.0,0,0.373,59.8,12.1,moderate
SAARTHI100211,Sneha Desai,49,salaried,3,70000.0,46400.0,23600.0,0.3371,932600.0,42.6,47.1,1,5600.0,1,0.467,46.3,5.7,conservative
SAARTHI100212,Pooja Joshi,52,business_owner,4,85700.0,51300.0,34400.0,0.4014,4051700.0,100.0,0.0,0,0.0,0,0.508,20.9,3.0,conservative
SAARTHI100213,Manish Gupta,39,salaried,3,27800.0,23300.0,4500.0,0.1619,270600.0,62.7,23.9,1,1200.0,0,0.253,64.1,10.9,conservative
SAARTHI100214,Pooja Verma,50,business_owner,1,158000.0,60900.0,97100.0,0.6146,1122000.0,52.5,34.9,1,52700.0,0,0.201,42.7,2.6,moderate
SAARTHI100215,Aditya Desai,32,salaried,2,35800.0,17600.0,18200.0,0.5084,687400.0,20.5,72.2,0,0.0,0,0.289,22.7,8.5,moderate
SAARTHI100216,Sneha Chatterjee,25,salaried,2,103700.0,64400.0,39300.0,0.379,10423200.0,2.6,87.4,0,0.0,0,0.387,11.7,15.2,aggressive
SAARTHI100217,Ananya Das,25,business_owner,2,29500.0,17900.0,11600.0,0.3932,2244400.0,45.8,44.5,1,5400.0,1,0.303,100.0,10.7,conservative
SAARTHI100218,Priya Desai,39,business_owner,3,53900.0,33900.0,20000.0,0.3711,781000.0,43.0,55.6,0,0.0,0,0.411,65.9,2.9,conservative
SAARTHI100219,Karan Desai,57,salaried,3,46400.0,30000.0,16400.0,0.3534,1389400.0,39.6,54.0,1,3300.0,0,0.375,60.2,12.0,conservative
SAARTHI100220,Anjali Verma,26,salaried,0,50800.0,14200.0,36600.0,0.7205,282800.0,37.4,56.0,0,0.0,0,0.113,38.1,7.4,aggressive
SAARTHI100221,Aditya Rao,39,salaried,2,39800.0,27200.0,12600.0,0.3166,359400.0,30.0,56.5,1,5200.0,0,0.338,63.8,14.9,conservative
SAARTHI100222,Karan Chatterjee,49,salaried,0,49100.0,21200.0,27900.0,0.5682,289700.0,25.4,61.3,1,10600.0,1,0.184,20.5,14.1,aggressive
SAARTHI100223,Karan Kulkarni,29,salaried,2,27900.0,18200.0,9700.0,0.3477,150500.0,72.8,26.3,0,0.0,0,0.277,52.4,7.7,conservative
SAARTHI100224,Pooja Singh,50,business_owner,2,102700.0,36700.0,66000.0,0.6426,107100.0,27.3,60.0,1,30800.0,0,0.247,47.5,5.3,moderate
SAARTHI100225,Suresh Rao,33,salaried,1,65200.0,33800.0,31400.0,0.4816,1768600.0,39.5,51.3,1,16900.0,0,0.375,22.8,5.3,aggressive
SAARTHI100226,Arjun Nair,53,self_employed,4,124500.0,72100.0,52400.0,0.4209,1015300.0,44.2,55.6,1,18100.0,1,0.314,44.3,24.1,conservative
SAARTHI100227,Rohit Patel,44,salaried,1,49300.0,26900.0,22400.0,0.4544,1504000.0,59.1,35.2,1,11600.0,0,0.27,36.8,1.0,moderate
SAARTHI100228,Divya Menon,43,salaried,0,63200.0,30200.0,33000.0,0.5222,1648400.0,28.0,58.7,1,7400.0,0,0.49,27.8,1.0,moderate
SAARTHI100229,Neha Gupta,28,self_employed,1,29300.0,15500.0,13800.0,0.471,158600.0,64.6,30.0,0,0.0,0,0.229,33.7,17.0,aggressive
SAARTHI100230,Isha Joshi,40,salaried,3,50700.0,24800.0,25900.0,0.5108,1872400.0,33.4,56.5,1,9100.0,1,0.329,7.2,14.5,aggressive
SAARTHI100231,Ritu Singh,55,self_employed,0,64600.0,28700.0,35900.0,0.5557,1324400.0,41.8,49.7,0,0.0,0,0.357,67.3,13.2,moderate
SAARTHI100232,Manish Kulkarni,22,salaried,2,49500.0,25900.0,23600.0,0.4768,3172100.0,77.9,13.3,0,0.0,0,0.324,79.8,1.0,moderate
SAARTHI100233,Karan Joshi,51,business_owner,2,111900.0,65400.0,46500.0,0.4155,2343500.0,25.6,67.2,0,0.0,0,0.237,26.3,13.0,moderate
SAARTHI100234,Sneha Das,41,self_employed,4,83800.0,60300.0,23500.0,0.2804,938500.0,59.4,33.4,1,7500.0,1,0.253,73.8,2.7,conservative
SAARTHI100235,Sneha Chatterjee,50,business_owner,0,65800.0,30500.0,35300.0,0.5365,976300.0,65.1,21.4,1,10900.0,0,0.355,43.6,10.4,moderate
SAARTHI100236,Rahul Kulkarni,47,salaried,0,85400.0,28600.0,56800.0,0.6651,710500.0,51.2,42.6,1,20100.0,0,0.374,41.5,13.4,aggressive
SAARTHI100237,Anjali Nair,38,salaried,2,53700.0,29500.0,24200.0,0.4507,1581100.0,42.6,54.5,1,9300.0,0,0.308,17.5,12.8,aggressive
SAARTHI100238,Aarav Chatterjee,34,salaried,0,45500.0,31200.0,14300.0,0.3143,1350500.0,87.5,6.2,1,4100.0,0,0.214,36.4,7.1,moderate
SAARTHI100239,Anjali Bhatt,46,salaried,3,50800.0,37200.0,13600.0,0.2677,1401200.0,44.7,44.3,0,0.0,0,0.341,61.4,16.9,conservative
SAARTHI100240,Sneha Sharma,27,salaried,1,35700.0,10000.0,25700.0,0.7199,424100.0,49.1,43.8,0,0.0,0,0.408,19.1,15.3,aggressive
SAARTHI100241,Ananya Singh,44,salaried,2,107700.0,58800.0,48900.0,0.454,805800.0,38.3,50.7,1,11000.0,1,0.221,29.6,4.0,conservative
SAARTHI100242,Arjun Iyer,25,salaried,0,48800.0,26100.0,22700.0,0.4652,299600.0,48.0,48.4,0,0.0,0,0.282,34.5,8.1,aggressive
SAARTHI100243,Vikram Patel,47,salaried,3,65900.0,37500.0,28400.0,0.431,452700.0,64.3,27.0,0,0.0,0,0.321,0.0,4.6,moderate
SAARTHI100244,Ananya Kulkarni,46,salaried,2,57300.0,28600.0,28700.0,0.5009,693700.0,39.5,47.5,0,0.0,0,0.403,52.2,9.4,moderate
SAARTHI100245,Deepak Gupta,25,salaried,0,123400.0,52600.0,70800.0,0.5737,3237300.0,2.8,89.3,1,36800.0,0,0.246,57.5,14.8,aggressive
SAARTHI100246,Divya Sharma,51,salaried,1,98300.0,53500.0,44800.0,0.4557,1511200.0,55.3,35.1,1,13400.0,1,0.355,53.9,1.0,conservative
SAARTHI100247,Rohit Reddy,38,self_employed,0,45600.0,15800.0,29800.0,0.6535,144800.0,23.4,66.4,1,12700.0,0,0.407,62.7,1.0,moderate
SAARTHI100248,Suresh Joshi,52,salaried,0,62500.0,34800.0,27700.0,0.4432,1135800.0,59.8,29.1,1,10800.0,0,0.18,36.4,6.0,moderate
SAARTHI100249,Ritu Verma,23,salaried,3,37300.0,21600.0,15700.0,0.4209,81500.0,45.0,49.7,1,8500.0,0,0.199,86.4,17.3,moderate
SAARTHI100250,Sneha Menon,28,salaried,2,48300.0,22000.0,26300.0,0.5445,466100.0,63.9,26.7,1,12900.0,0,0.29,25.5,11.2,aggressive
SAARTHI100251,Rahul Chatterjee,41,self_employed,4,48700.0,35600.0,13100.0,0.269,938400.0,26.0,67.8,1,3300.0,1,0.428,44.7,18.1,conservative
SAARTHI100252,Divya Menon,29,salaried,1,55200.0,19600.0,35600.0,0.6449,1931200.0,34.3,59.8,1,20800.0,0,0.313,35.0,9.5,aggressive
SAARTHI100253,Divya Bhatt,34,salaried,3,87900.0,47000.0,40900.0,0.4653,7764300.0,38.2,54.7,0,0.0,0,0.406,49.8,4.1,moderate
SAARTHI100254,Divya Joshi,47,business_owner,3,55900.0,29800.0,26100.0,0.4669,1152900.0,15.4,78.5,1,15200.0,0,0.157,40.4,1.0,conservative
SAARTHI100255,Meera Verma,27,salaried,3,28700.0,22300.0,6400.0,0.223,619000.0,67.2,32.4,1,2000.0,0,0.378,48.3,4.2,conservative
SAARTHI100256,Divya Kulkarni,48,business_owner,4,69600.0,39600.0,30000.0,0.431,2792400.0,12.5,76.4,0,0.0,0,0.059,31.5,4.9,conservative
SAARTHI100257,Manish Das,26,self_employed,3,38400.0,15000.0,23400.0,0.6094,291300.0,66.9,24.3,1,9800.0,0,0.408,33.2,1.0,aggressive
SAARTHI100258,Deepak Desai,28,salaried,3,104000.0,55400.0,48600.0,0.4673,1712600.0,53.5,44.4,1,11000.0,0,0.417,0.0,4.2,aggressive
SAARTHI100259,Deepak Desai,44,salaried,3,82800.0,51800.0,31000.0,0.3744,404300.0,41.0,55.1,1,15100.0,0,0.294,65.2,4.1,conservative
SAARTHI100260,Kavya Iyer,52,self_employed,2,92800.0,56700.0,36100.0,0.389,1686600.0,51.9,38.9,0,0.0,0,0.114,24.7,9.9,moderate
SAARTHI100261,Karan Gupta,28,business_owner,3,51300.0,40500.0,10800.0,0.2105,899400.0,51.4,40.8,0,0.0,0,0.33,40.0,8.9,conservative
SAARTHI100262,Priya Rao,33,salaried,4,45200.0,34200.0,11000.0,0.2434,2289900.0,37.0,52.1,1,3500.0,2,0.444,26.8,10.5,conservative
SAARTHI100263,Rohit Sharma,58,salaried,3,53300.0,32100.0,21200.0,0.3977,357500.0,51.0,41.7,1,12400.0,0,0.358,59.6,1.0,conservative
SAARTHI100264,Vikram Patel,60,salaried,3,91300.0,46100.0,45200.0,0.4951,1403600.0,59.6,27.7,0,0.0,0,0.472,33.1,2.4,conservative
SAARTHI100265,Pooja Desai,44,salaried,0,69900.0,41700.0,28200.0,0.4034,1246100.0,26.1,72.7,1,11200.0,0,0.293,0.0,16.6,aggressive
SAARTHI100266,Nikhil Das,39,self_employed,2,91200.0,46200.0,45000.0,0.4934,3551300.0,51.9,38.9,1,18600.0,1,0.489,51.3,8.2,moderate
SAARTHI100267,Kavya Nair,35,salaried,0,48200.0,18800.0,29400.0,0.61,621400.0,0.0,94.4,0,0.0,0,0.106,26.4,16.1,aggressive
SAARTHI100268,Nikhil Iyer,45,self_employed,0,61300.0,25300.0,36000.0,0.5873,4402700.0,6.4,89.0,0,0.0,0,0.223,42.7,10.2,aggressive
SAARTHI100269,Ananya Joshi,45,business_owner,1,80000.0,30600.0,49400.0,0.6175,1270100.0,56.3,29.5,0,0.0,0,0.171,61.0,11.5,aggressive
SAARTHI100270,Shreya Bhatt,33,self_employed,2,73300.0,36500.0,36800.0,0.502,2410800.0,36.6,50.4,0,0.0,0,0.371,23.2,13.0,aggressive
SAARTHI100271,Sanjay Bhatt,22,salaried,2,20700.0,10700.0,10000.0,0.4831,334800.0,27.9,69.3,1,4800.0,0,0.198,44.2,6.5,moderate
SAARTHI100272,Manish Verma,27,self_employed,4,63400.0,44100.0,19300.0,0.3044,547500.0,43.9,55.2,0,0.0,0,0.425,31.9,4.6,conservative
SAARTHI100273,Isha Verma,59,self_employed,3,76700.0,42200.0,34500.0,0.4498,5032800.0,37.1,49.9,1,17400.0,1,0.374,67.7,5.1,conservative
SAARTHI100274,Arjun Desai,38,business_owner,2,49200.0,21000.0,28200.0,0.5732,369100.0,25.2,72.3,1,16500.0,0,0.31,45.3,9.3,aggressive
SAARTHI100275,Neha Desai,40,salaried,1,31900.0,11200.0,20700.0,0.6489,1158000.0,12.2,73.9,1,12300.0,0,0.272,41.5,13.8,aggressive
SAARTHI100276,Meera Gupta,40,salaried,3,53900.0,32500.0,21400.0,0.397,1858300.0,5.6,90.2,0,0.0,0,0.225,19.8,6.8,moderate
SAARTHI100277,Isha Gupta,52,salaried,1,104000.0,52200.0,51800.0,0.4981,3757800.0,59.8,34.0,1,13700.0,0,0.359,61.5,17.3,aggressive
SAARTHI100278,Shreya Menon,24,business_owner,4,108800.0,63100.0,45700.0,0.42,326200.0,36.6,62.7,0,0.0,0,0.271,65.9,19.1,moderate
SAARTHI100279,Ananya Nair,25,self_employed,3,52300.0,28400.0,23900.0,0.457,2603800.0,64.4,27.5,1,10000.0,1,0.38,29.0,3.9,moderate
SAARTHI100280,Meera Chatterjee,32,salaried,3,106000.0,65700.0,40300.0,0.3802,2919200.0,36.3,60.9,0,0.0,0,0.457,50.8,16.3,moderate
SAARTHI100281,Anjali Gupta,40,salaried,1,55600.0,34500.0,21100.0,0.3795,750800.0,52.1,41.4,1,4900.0,0,0.294,60.3,10.3,moderate
SAARTHI100282,Sanjay Joshi,48,salaried,3,85000.0,43800.0,41200.0,0.4847,2160700.0,42.5,43.7,1,17800.0,0,0.425,94.1,11.5,conservative
SAARTHI100283,Manish Reddy,41,self_employed,4,52400.0,33400.0,19000.0,0.3626,1569400.0,45.9,50.3,1,10100.0,0,0.342,56.4,7.8,conservative
SAARTHI100284,Rahul Iyer,39,salaried,0,47100.0,25300.0,21800.0,0.4628,914000.0,46.9,43.6,1,12600.0,0,0.363,45.7,18.3,aggressive
SAARTHI100285,Divya Nair,58,salaried,0,62000.0,23600.0,38400.0,0.6194,855200.0,36.1,60.9,1,22200.0,0,0.167,39.2,13.1,aggressive
SAARTHI100286,Isha Sharma,28,business_owner,2,26600.0,14300.0,12300.0,0.4624,44100.0,20.4,70.5,1,5300.0,1,0.248,43.6,7.7,moderate
SAARTHI100287,Deepak Rao,44,self_employed,1,96000.0,47200.0,48800.0,0.5083,878600.0,60.3,35.4,0,0.0,0,0.24,61.7,7.9,moderate
SAARTHI100288,Sneha Verma,43,salaried,3,49000.0,22900.0,26100.0,0.5327,1590100.0,76.9,12.9,1,6800.0,0,0.42,24.9,2.0,moderate
SAARTHI100289,Isha Iyer,40,salaried,2,44200.0,24500.0,19700.0,0.4457,104000.0,78.2,10.2,0,0.0,0,0.281,66.6,6.4,conservative
SAARTHI100290,Vikram Joshi,53,business_owner,4,64400.0,40800.0,23600.0,0.3665,549300.0,33.9,52.9,1,5000.0,0,0.381,13.8,15.9,moderate
SAARTHI100291,Ananya Das,32,self_employed,1,47900.0,26100.0,21800.0,0.4551,5311000.0,30.3,55.9,1,11100.0,0,0.304,60.6,16.9,aggressive
SAARTHI100292,Manish Menon,59,salaried,1,122000.0,47400.0,74600.0,0.6115,3893100.0,33.9,62.5,1,42300.0,0,0.255,63.6,6.6,moderate
SAARTHI100293,Priya Reddy,34,salaried,0,113800.0,51300.0,62500.0,0.5492,5259100.0,41.5,56.6,0,0.0,0,0.164,61.8,4.4,aggressive
SAARTHI100294,Vikram Desai,43,salaried,1,37900.0,23500.0,14400.0,0.3799,182300.0,44.0,55.3,1,8300.0,1,0.15,53.3,16.1,moderate
SAARTHI100295,Sanjay Desai,42,salaried,1,52200.0,35600.0,16600.0,0.318,638900.0,25.0,64.2,0,0.0,0,0.301,57.3,13.0,conservative
SAARTHI100296,Priya Nair,55,self_employed,3,57600.0,40300.0,17300.0,0.3003,633200.0,15.4,81.8,1,8700.0,1,0.309,40.2,1.0,conservative
SAARTHI100297,Rahul Joshi,39,salaried,1,77900.0,30300.0,47600.0,0.611,372500.0,46.0,42.0,1,15900.0,0,0.208,18.0,27.7,aggressive
SAARTHI100298,Ananya Joshi,33,salaried,1,55600.0,29800.0,25800.0,0.464,2520500.0,0.0,85.5,0,0.0,0,0.323,51.2,10.5,aggressive
SAARTHI100299,Meera Bhatt,22,self_employed,1,31600.0,14300.0,17300.0,0.5475,498800.0,43.0,54.8,0,0.0,0,0.474,45.6,20.6,aggressive
SAARTHI100300,Kavya Kulkarni,36,business_owner,2,67600.0,38200.0,29400.0,0.4349,13835800.0,26.1,69.7,1,11000.0,0,0.448,66.6,10.8,aggressive
SAARTHI100301,Anjali Singh,54,self_employed,3,64200.0,33100.0,31100.0,0.4844,479300.0,60.6,31.5,0,0.0,0,0.305,42.2,3.0,conservative
SAARTHI100302,Anjali Nair,22,salaried,4,83000.0,39500.0,43500.0,0.5241,835400.0,66.0,27.5,1,13300.0,0,0.302,48.0,9.8,aggressive
SAARTHI100303,Pooja Bhatt,56,salaried,0,81900.0,34300.0,47600.0,0.5812,883200.0,66.4,27.2,1,26400.0,0,0.346,49.7,2.2,moderate
SAARTHI100304,Vikram Patel,43,salaried,4,73200.0,50900.0,22300.0,0.3046,754900.0,38.1,58.6,1,9700.0,0,0.352,61.5,7.8,conservative
SAARTHI100305,Ananya Das,27,salaried,1,18000.0,9400.0,8600.0,0.4778,244100.0,22.3,64.4,1,3100.0,0,0.362,66.3,3.9,moderate
SAARTHI100306,Arjun Verma,33,salaried,4,48800.0,32500.0,16300.0,0.334,193700.0,28.7,61.1,1,9400.0,0,0.35,27.3,7.4,conservative
SAARTHI100307,Anjali Reddy,43,salaried,0,121400.0,57000.0,64400.0,0.5305,1168100.0,50.8,46.9,1,22300.0,1,0.304,59.8,12.5,moderate
SAARTHI100308,Ritu Iyer,34,salaried,3,83700.0,52000.0,31700.0,0.3787,4743500.0,12.1,87.8,1,10500.0,2,0.26,43.5,11.0,conservative
SAARTHI100309,Arjun Verma,26,business_owner,4,26300.0,17800.0,8500.0,0.3232,318400.0,72.9,15.7,1,4300.0,0,0.358,62.7,1.0,conservative
SAARTHI100310,Sanjay Nair,47,business_owner,0,71700.0,30500.0,41200.0,0.5746,623400.0,38.4,61.4,0,0.0,0,0.084,76.0,7.1,moderate
SAARTHI100311,Anjali Das,48,salaried,3,46800.0,27700.0,19100.0,0.4081,690400.0,55.0,31.8,1,7200.0,0,0.337,0.5,1.0,conservative
SAARTHI100312,Vikram Joshi,26,salaried,0,90300.0,54800.0,35500.0,0.3931,4881300.0,9.4,82.7,1,17400.0,1,0.129,73.9,14.7,aggressive
SAARTHI100313,Suresh Menon,32,salaried,4,53800.0,34600.0,19200.0,0.3569,804000.0,26.5,59.5,1,7100.0,0,0.345,45.3,9.8,moderate
SAARTHI100314,Sanjay Kulkarni,31,salaried,3,36500.0,21500.0,15000.0,0.411,890800.0,6.9,81.5,1,4900.0,1,0.225,28.0,2.2,moderate
SAARTHI100315,Rohit Gupta,47,salaried,4,63300.0,40500.0,22800.0,0.3602,3217600.0,65.4,21.2,1,4700.0,0,0.435,38.2,17.0,moderate
SAARTHI100316,Manish Joshi,50,salaried,4,37600.0,23000.0,14600.0,0.3883,117400.0,41.8,47.0,0,0.0,0,0.324,24.5,11.4,conservative
SAARTHI100317,Vikram Sharma,50,self_employed,1,52300.0,23800.0,28500.0,0.5449,783600.0,56.4,35.0,1,11700.0,1,0.293,55.3,9.8,moderate
SAARTHI100318,Aditya Reddy,58,salaried,2,73200.0,40900.0,32300.0,0.4413,238200.0,46.3,51.1,1,17500.0,1,0.345,23.4,7.0,conservative
SAARTHI100319,Priya Singh,51,business_owner,3,106000.0,57200.0,48800.0,0.4604,3594000.0,54.4,34.7,1,21800.0,0,0.227,72.3,5.4,conservative
SAARTHI100320,Arjun Desai,34,salaried,0,27600.0,12100.0,15500.0,0.5616,881900.0,38.3,52.8,1,4300.0,0,0.391,59.0,6.3,aggressive
SAARTHI100321,Neha Verma,26,salaried,1,37400.0,15900.0,21500.0,0.5749,460700.0,40.9,52.3,1,7400.0,1,0.35,48.5,17.4,aggressive
SAARTHI100322,Shreya Reddy,45,salaried,0,83900.0,38600.0,45300.0,0.5399,369700.0,43.2,48.4,1,16600.0,0,0.244,0.0,12.6,aggressive
SAARTHI100323,Priya Iyer,57,salaried,4,52400.0,35800.0,16600.0,0.3168,449000.0,53.1,43.4,0,0.0,0,0.231,19.6,2.3,conservative
SAARTHI100324,Isha Patel,60,salaried,1,78700.0,37500.0,41200.0,0.5235,232000.0,53.6,40.3,0,0.0,0,0.258,42.8,18.2,moderate
SAARTHI100325,Anjali Nair,30,business_owner,2,60700.0,21800.0,38900.0,0.6409,1646600.0,100.0,0.0,1,17700.0,0,0.264,41.6,9.3,aggressive
SAARTHI100326,Sanjay Verma,31,salaried,2,94900.0,56300.0,38600.0,0.4067,1106600.0,78.6,15.3,0,0.0,0,0.211,67.5,4.3,conservative
